0,0,0,3,3,3,6,6,6,8,8,8,11,11,11,14,14,14,16,16,16,19,19,19,22,22,22,24,24,24,27,27,27,30,30,30,32,32,32,35,35,35,38,38,38,40,40,40,43,43,43,46,46,46,48,48,48,51,51,51,54,54,54,56,56,56,56,59,59,59,62,62,62,64,64,64,67,67,67,70,70,70,72,72,72,75,75,75,78,78,78,80,80,80,83,83,83,86,86,86,88,88,88,91,91,91,94,94,94,96,96,96,99,99,99,102,102,102,104,104,104,107,107,107,110,110,110,112,112,112,115,115,115,118,118,118,120,120,120,120,123,123,123,126,126,126,128,128,128,131,131,131,134,134,134,136,136,136,139,139,139,142,142,142,144,144,144,147,147,147,150,150,150,152,152,152,155,155,155,158,158,158,160,160,160,163,163,163,166,166,166,168,168,168,171,171,171,174,174,174,176,176,176,179,179,179,182,182,182,184,184,184,184,187,187,187,190,190,190,192,192,192,195,195,195,198,198,198,200,200,200,203,203,203,206,206,206,208,208,208,211,211,211,214,214,214,216,216,216,219,219,219,222,222,222,224,224,224,227,227,227,230,230,230,232,232,232,235,235,235,238,238,238,240,240,240,243,243,243,246,246,246,248,248,248,248,251,251,251,254,254,254,256,256,256,259,259,259,262,262,262,264,264,264,267,267,267,270,270,270,272,272,272,275,275,275,278,278,278,280,280,280,283,283,283,286,286,286,288,288,288,291,291,291,294,294,294,296,296,296,299,299,299,302,302,302,304,304,304,307,307,307,310,310,310
97,92,85,85,92,100,97,92,85,78,93,97,100,93,78,78,93,97,97,93,81,81,93,100,81,93,97,100,90,83,99,83,90,83,95,90,85,92,97,100,92,85,85,92,97,97,93,78,78,93,100,78,97,93,81,93,97,81,93,100,81,93,97,99,95,90,83,83,90,97,95,90,83,85,92,97,100,92,85,85,92,97,97,93,78,78,93,100,97,93,78,81,93,97,100,93,81,81,93,97,100,90,83,83,90,99,95,90,83,85,92,97,100,92,85,85,92,97,78,93,97,78,100,93,78,93,97,97,93,81,81,93,100,81,97,93,83,90,95,99,97,90,83,83,90,95,97,92,85,85,92,100,97,92,85,78,93,97,100,93,78,78,93,97,97,93,81,81,93,100,97,93,81,83,90,100,99,90,83,83,90,95,97,92,85,85,92,100,97,92,85,78,93,97,100,93,78,78,93,97,97,93,81,81,93,100,97,93,81,83,99,90,95,83,90,97,95,90,83,85,92,97,100,92,85,85,92,97,78,97,93,78,93,100,78,93,97,81,93,97,81,100,93,81,93,97,100,90,83,83,90,99,95,90,83,85,92,97,85,92,100,85,92,97,78,93,97,100,93,78,78,93,97,97,93,81,81,93,100,81,97,93,83,90,95,99,83,97,90,83,90,95,97,92,85,85,92,100,97,92,85,78,93,97,78,93,100,97,93,78,81,93,97,81,100,93,81,93,97,100,90,83,83,90,99,95,90,83,85,92,97,100,92,85,85,92,97,97,93,78,78,93,100,97,93,78,81,93,97,81,100,93,81,93,97
